source_scope,path,full_path,source_archive,category,year,extension,logical_type,size_bytes,size_human
original_tar_extracted,1. 정책연구/1995/[정책연구-161]기능성 소재의 효율적인 국내연구개발전략.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-161]기능성 소재의 효율적인 국내연구개발전략.pdf,,1. 정책연구,1995,pdf,PDF,2409345,2.3MB
original_tar_extracted,1. 정책연구/1995/[정책연구-146]2010년을 향한 과학기술발전 장기계획(과학기술투자 및 지원제도부문).pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-146]2010년을 향한 과학기술발전 장기계획(과학기술투자 및 지원제도부문).pdf,,1. 정책연구,1995,pdf,PDF,4459333,4.3MB
original_tar_extracted,1. 정책연구/1995/[정책연구-160]러시아·중국의 국방기술 민수전환현황과 효율적 참여전략ㅍ.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-160]러시아·중국의 국방기술 민수전환현황과 효율적 참여전략ㅍ.pdf,,1. 정책연구,1995,pdf,PDF,6413801,6.1MB
original_tar_extracted,1. 정책연구/1995/[정책연구-169]S&T Policy for Industrial Competitiveness.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-169]S&T Policy for Industrial Competitiveness.pdf,,1. 정책연구,1995,pdf,PDF,3477188,3.3MB
original_tar_extracted,1. 정책연구/1995/[정책연구-162]2010년을 향한 과학기술발전 장기계획(기술혁신체제 및 기반구축 부문).pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-162]2010년을 향한 과학기술발전 장기계획(기술혁신체제 및 기반구축 부문).pdf,,1. 정책연구,1995,pdf,PDF,3197208,3.0MB
original_tar_extracted,1. 정책연구/1995/[정책연구-113]과학기술정책 교육프로그램 개발연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-113]과학기술정책 교육프로그램 개발연구.pdf,,1. 정책연구,1995,pdf,PDF,20257515,19.3MB
original_tar_extracted,1. 정책연구/1995/[정책연구-153]산업계 연구인력현황 및 질적평가에 대한 조사 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-153]산업계 연구인력현황 및 질적평가에 대한 조사 연구.pdf,,1. 정책연구,1995,pdf,PDF,1971768,1.9MB
original_tar_extracted,1. 정책연구/1995/[정책연구-145]사회.정치적 환경변화에 따른 정부출연(연)의 창의적 연구개발풍토 조성.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-145]사회.정치적 환경변화에 따른 정부출연(연)의 창의적 연구개발풍토 조성.pdf,,1. 정책연구,1995,pdf,PDF,13315748,12.7MB
original_tar_extracted,1. 정책연구/1995/[정책연구-115]선진국의 기술영향평가 제도.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-115]선진국의 기술영향평가 제도.pdf,,1. 정책연구,1995,pdf,PDF,3696565,3.5MB
original_tar_extracted,1. 정책연구/1995/[정책연구-158]정부출연연구기관의 종합예산시스템.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-158]정부출연연구기관의 종합예산시스템.pdf,,1. 정책연구,1995,pdf,PDF,11058328,10.5MB
original_tar_extracted,1. 정책연구/1995/[정책연구-132]신외교에 바탕을 둔 신과학기술외교정책의 방향에 관한 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-132]신외교에 바탕을 둔 신과학기술외교정책의 방향에 관한 연구.pdf,,1. 정책연구,1995,pdf,PDF,4855527,4.6MB
original_tar_extracted,1. 정책연구/1995/[정책연구-164]화학산업의 경쟁력강화를 위한 기술혁신전략.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-164]화학산업의 경쟁력강화를 위한 기술혁신전략.pdf,,1. 정책연구,1995,pdf,PDF,6066407,5.8MB
original_tar_extracted,1. 정책연구/1995/[정책연구-137]기계설계분야 SW 기술동향조사 및 SW 기술동향조사 육성을 위한 기술대책 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-137]기계설계분야 SW 기술동향조사 및 SW 기술동향조사 육성을 위한 기술대책 연구.pdf,,1. 정책연구,1995,pdf,PDF,3696061,3.5MB
original_tar_extracted,1. 정책연구/1995/[정책연구-142]민군겸용(Dual-Use) 패러다임과 기술개발전략.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-142]민군겸용(Dual-Use) 패러다임과 기술개발전략.pdf,,1. 정책연구,1995,pdf,PDF,3896488,3.7MB
original_tar_extracted,1. 정책연구/1995/[정책연구-131]우루과이 협정 타결과 기술혁신지원제도의 개선방향.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-131]우루과이 협정 타결과 기술혁신지원제도의 개선방향.pdf,,1. 정책연구,1995,pdf,PDF,2576030,2.5MB
original_tar_extracted,1. 정책연구/1995/[정책연구-156]2010년을 향한 과학기술발전 장기계획(대형복합).pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-156]2010년을 향한 과학기술발전 장기계획(대형복합).pdf,,1. 정책연구,1995,pdf,PDF,11237975,10.7MB
original_tar_extracted,1. 정책연구/1995/[정책연구-138]국가과학기술 자문회의의 과제수행을 위한 사전연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-138]국가과학기술 자문회의의 과제수행을 위한 사전연구.pdf,,1. 정책연구,1995,pdf,PDF,6056584,5.8MB
original_tar_extracted,1. 정책연구/1995/[정책연구-159]제1회 과학기술예측조사(1995-2015년) 한국의 미래기술.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-159]제1회 과학기술예측조사(1995-2015년) 한국의 미래기술.pdf,,1. 정책연구,1995,pdf,PDF,27483478,26.2MB
original_tar_extracted,1. 정책연구/1995/[정책연구-130]연구원 공제조합 도입에 관한 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-130]연구원 공제조합 도입에 관한 연구.pdf,,1. 정책연구,1995,pdf,PDF,7378915,7.0MB
original_tar_extracted,1. 정책연구/1995/[정책연구-128]MIDIUM TECHNOLOGY 과제발굴 및 지원에 관한 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-128]MIDIUM TECHNOLOGY 과제발굴 및 지원에 관한 연구.pdf,,1. 정책연구,1995,pdf,PDF,4046855,3.9MB
original_tar_extracted,1. 정책연구/1995/[정책연구-149]기상정보의 상업화 방안 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-149]기상정보의 상업화 방안 연구.pdf,,1. 정책연구,1995,pdf,PDF,4911150,4.7MB
original_tar_extracted,1. 정책연구/1995/[정책연구-148]엔지니어링산업의 현황과 경쟁전략.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-148]엔지니어링산업의 현황과 경쟁전략.pdf,,1. 정책연구,1995,pdf,PDF,2671334,2.5MB
original_tar_extracted,1. 정책연구/1995/[정책연구-134]2000년대를 향한 국가과학기술정보 유통시스템 구상.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-134]2000년대를 향한 국가과학기술정보 유통시스템 구상.pdf,,1. 정책연구,1995,pdf,PDF,13295521,12.7MB
original_tar_extracted,1. 정책연구/1995/[정책연구-150]과학기술의 대중화를 위한 개념모형 개발과 정책방안 탐색 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-150]과학기술의 대중화를 위한 개념모형 개발과 정책방안 탐색 연구.pdf,,1. 정책연구,1995,pdf,PDF,4259532,4.1MB
original_tar_extracted,1. 정책연구/1995/[정책연구-166]한국.일본.독일의 중장기 기술예측 결과 비교 분석 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-166]한국.일본.독일의 중장기 기술예측 결과 비교 분석 연구.pdf,,1. 정책연구,1995,pdf,PDF,8422621,8.0MB
original_tar_extracted,1. 정책연구/1995/[정책연구-152]신규 국책연구과제 도출을 위한 기초조사 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-152]신규 국책연구과제 도출을 위한 기초조사 연구.pdf,,1. 정책연구,1995,pdf,PDF,12533533,12.0MB
original_tar_extracted,1. 정책연구/1995/[정책연구-121]2010년을 향한 과학기술발전 장기계획(기초연구.미래원천).pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-121]2010년을 향한 과학기술발전 장기계획(기초연구.미래원천).pdf,,1. 정책연구,1995,pdf,PDF,7657832,7.3MB
original_tar_extracted,1. 정책연구/1995/[정책연구-144]기술집약형 중소기업의 기술개발과 기술인력.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-144]기술집약형 중소기업의 기술개발과 기술인력.pdf,,1. 정책연구,1995,pdf,PDF,12638097,12.1MB
original_tar_extracted,1. 정책연구/1995/[정책연구-141]전략기술 통제제도와 국내 산업기술수준 비교분석.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-141]전략기술 통제제도와 국내 산업기술수준 비교분석.pdf,,1. 정책연구,1995,pdf,PDF,8535974,8.1MB
original_tar_extracted,1. 정책연구/1995/[정책연구-147]생명공정기술의 산업화 추진방안에 관한 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-147]생명공정기술의 산업화 추진방안에 관한 연구.pdf,,1. 정책연구,1995,pdf,PDF,2994441,2.9MB
original_tar_extracted,1. 정책연구/1995/[정책연구-155]2010년을 향한 과학기술발전 장기계획(소재.공정).pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-155]2010년을 향한 과학기술발전 장기계획(소재.공정).pdf,,1. 정책연구,1995,pdf,PDF,16534533,15.8MB
original_tar_extracted,1. 정책연구/1995/[정책연구-140]2010년을 향한 과학기술발전 장기계획(기계.설비).pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-140]2010년을 향한 과학기술발전 장기계획(기계.설비).pdf,,1. 정책연구,1995,pdf,PDF,4569748,4.4MB
original_tar_extracted,1. 정책연구/1995/[정책연구-127]국제과학기술 협력의 전략수립을 위한 사전연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-127]국제과학기술 협력의 전략수립을 위한 사전연구.pdf,,1. 정책연구,1995,pdf,PDF,2668722,2.5MB
original_tar_extracted,1. 정책연구/1995/[정책연구-143]연구비 정산에 따른 회계정보의 평가연계방안 - 선도기술개발사업을 중심으로.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-143]연구비 정산에 따른 회계정보의 평가연계방안 - 선도기술개발사업을 중심으로.pdf,,1. 정책연구,1995,pdf,PDF,4174819,4.0MB
original_tar_extracted,1. 정책연구/1995/[정책연구-117]산업별 기술혁신패턴의 비교분석.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-117]산업별 기술혁신패턴의 비교분석.pdf,,1. 정책연구,1995,pdf,PDF,4879914,4.7MB
original_tar_extracted,1. 정책연구/1995/[정책연구-135]대학 사회계열 학생에 대한 과학기술관련 교육 강화방안에 대한 연구.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-135]대학 사회계열 학생에 대한 과학기술관련 교육 강화방안에 대한 연구.pdf,,1. 정책연구,1995,pdf,PDF,4288848,4.1MB
original_tar_extracted,1. 정책연구/1995/[정책연구-120]공동연구성과의 기업화를 위한 참여기업의 기술획득전략.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-120]공동연구성과의 기업화를 위한 참여기업의 기술획득전략.pdf,,1. 정책연구,1995,pdf,PDF,4778048,4.6MB
original_tar_extracted,1. 정책연구/1995/[정책연구-114]국책 연구개발자금의 종합관리시스템.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-114]국책 연구개발자금의 종합관리시스템.pdf,,1. 정책연구,1995,pdf,PDF,10099716,9.6MB
original_tar_extracted,1. 정책연구/1995/[정책연구-151]환경친화적 기술혁신 패러다임의 모색.pdf,40년 기관 생산 발간물/1. 정책연구/1995/[정책연구-151]환경친화적 기술혁신 패러다임의 모색.pdf,,1. 정책연구,1995,pdf,PDF,2649070,2.5MB
original_tar_extracted,1. 정책연구/2006/[정책연구-578]선진 혁신클러스터 구축을 위한 가상 클러스터 활용방안 - 지리적 클러스터의 보완적 관점에서.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-578]선진 혁신클러스터 구축을 위한 가상 클러스터 활용방안 - 지리적 클러스터의 보완적 관점에서.pdf,,1. 정책연구,2006,pdf,PDF,5115744,4.9MB
original_tar_extracted,1. 정책연구/2006/[정책연구-576]나노기술을 활용한 부품소재기업의 기술혁신특성 분석.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-576]나노기술을 활용한 부품소재기업의 기술혁신특성 분석.pdf,,1. 정책연구,2006,pdf,PDF,5608268,5.3MB
original_tar_extracted,1. 정책연구/2006/[정책연구-575]산업별 연구개발투자의 생산성 기여.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-575]산업별 연구개발투자의 생산성 기여.pdf,,1. 정책연구,2006,pdf,PDF,1507831,1.4MB
original_tar_extracted,1. 정책연구/2006/[정책연구-584]한국형 벤처 생태계 활성화 방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-584]한국형 벤처 생태계 활성화 방안.pdf,,1. 정책연구,2006,pdf,PDF,1511401,1.4MB
original_tar_extracted,1. 정책연구/2006/[정책연구-570]R&D 프로그램의 유형별 경제성 평가 방법론 구축 - 이론 및 실물옵션을 이용한 경제적 가치 선정의 사례 연구.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-570]R&D 프로그램의 유형별 경제성 평가 방법론 구축 - 이론 및 실물옵션을 이용한 경제적 가치 선정의 사례 연구.pdf,,1. 정책연구,2006,pdf,PDF,3534319,3.4MB
original_tar_extracted,1. 정책연구/2006/[정책연구-573]대중소기업간 양극화 해소를 위한 기술혁신역량 획득 및 확산 전략.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-573]대중소기업간 양극화 해소를 위한 기술혁신역량 획득 및 확산 전략.pdf,,1. 정책연구,2006,pdf,PDF,1828558,1.7MB
original_tar_extracted,1. 정책연구/2006/[정책연구-591]탈추격형 기술혁신체제의 모색.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-591]탈추격형 기술혁신체제의 모색.pdf,,1. 정책연구,2006,pdf,PDF,10056311,9.6MB
original_tar_extracted,1. 정책연구/2006/[정책연구-590]한국기업의 해외 현지 연구개발 유형 및 특성분석.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-590]한국기업의 해외 현지 연구개발 유형 및 특성분석.pdf,,1. 정책연구,2006,pdf,PDF,2396484,2.3MB
original_tar_extracted,1. 정책연구/2006/[정책연구-574]R&D와 국제무역 - R&D투자가 한국경제 수출에 미치는 영향분석.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-574]R&D와 국제무역 - R&D투자가 한국경제 수출에 미치는 영향분석.pdf,,1. 정책연구,2006,pdf,PDF,1117346,1.1MB
original_tar_extracted,1. 정책연구/2006/[정책연구-586]제약산업의 혁신체제 개선을 위한 산학연 협력 강화 방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-586]제약산업의 혁신체제 개선을 위한 산학연 협력 강화 방안.pdf,,1. 정책연구,2006,pdf,PDF,5943000,5.7MB
original_tar_extracted,1. 정책연구/2006/[정책연구-569]정부출연연구기관의 연구과제중심 운영제도(PBS) 대체모델 적용 연구.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-569]정부출연연구기관의 연구과제중심 운영제도(PBS) 대체모델 적용 연구.pdf,,1. 정책연구,2006,pdf,PDF,5658515,5.4MB
original_tar_extracted,1. 정책연구/2006/[정책연구-567]강소국 국가혁신체제 연구이슈 - 10개 강소국 국가혁신체제 국제공동연구 분석.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-567]강소국 국가혁신체제 연구이슈 - 10개 강소국 국가혁신체제 국제공동연구 분석.pdf,,1. 정책연구,2006,pdf,PDF,6172913,5.9MB
original_tar_extracted,1. 정책연구/2006/[정책연구-594]권역별 과학기술정책동향 조사분석사업[1차년도] - 주요국 국공립연구기관의 조직구조와 운영시스템 분석.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-594]권역별 과학기술정책동향 조사분석사업[1차년도] - 주요국 국공립연구기관의 조직구조와 운영시스템 분석.pdf,,1. 정책연구,2006,pdf,PDF,6792934,6.5MB
original_tar_extracted,1. 정책연구/2006/[정책연구-593]지역혁신사업 종합관리시스템 구축방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-593]지역혁신사업 종합관리시스템 구축방안.pdf,,1. 정책연구,2006,pdf,PDF,3640745,3.5MB
original_tar_extracted,1. 정책연구/2006/[정책연구-583]제조업 부문의 기술혁신 결정요인과 정책과제.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-583]제조업 부문의 기술혁신 결정요인과 정책과제.pdf,,1. 정책연구,2006,pdf,PDF,4902134,4.7MB
original_tar_extracted,1. 정책연구/2006/[정책연구-579]과학기술인력의 학교에서 직업으로의 이행과정 및 취업구조 분석.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-579]과학기술인력의 학교에서 직업으로의 이행과정 및 취업구조 분석.pdf,,1. 정책연구,2006,pdf,PDF,3260910,3.1MB
original_tar_extracted,1. 정책연구/2006/[정책연구-589]BT분야 혁신기반 실태분석 및 선진화 방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-589]BT분야 혁신기반 실태분석 및 선진화 방안.pdf,,1. 정책연구,2006,pdf,PDF,2089047,2.0MB
original_tar_extracted,1. 정책연구/2006/[정책연구-581]자원배분 지배구조 - 국가연구개발사업 예산을 중심으로.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-581]자원배분 지배구조 - 국가연구개발사업 예산을 중심으로.pdf,,1. 정책연구,2006,pdf,PDF,3896207,3.7MB
original_tar_extracted,1. 정책연구/2006/[정책연구-577]체제전환국들의 과학기술체제 개편과 북한에 대한 시사점.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-577]체제전환국들의 과학기술체제 개편과 북한에 대한 시사점.pdf,,1. 정책연구,2006,pdf,PDF,1558683,1.5MB
original_tar_extracted,1. 정책연구/2006/[정책연구-568]정부연구개발사업의 추진구조와 성과와의 상관관계 분석 - 기초연구를 중심으로.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-568]정부연구개발사업의 추진구조와 성과와의 상관관계 분석 - 기초연구를 중심으로.pdf,,1. 정책연구,2006,pdf,PDF,2511930,2.4MB
original_tar_extracted,1. 정책연구/2006/[정책연구-585]성장과 고용 촉진을 위한 혁신정책의 방향.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-585]성장과 고용 촉진을 위한 혁신정책의 방향.pdf,,1. 정책연구,2006,pdf,PDF,4446193,4.2MB
original_tar_extracted,1. 정책연구/2006/[정책연구-580]중견기업의 기술혁신특성 분석과 시사점 - 제조업을 중심으로.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-580]중견기업의 기술혁신특성 분석과 시사점 - 제조업을 중심으로.pdf,,1. 정책연구,2006,pdf,PDF,8261591,7.9MB
original_tar_extracted,1. 정책연구/2006/[정책연구-572]우리나라 재생의학의 기술경쟁력 평가 - 특허분석을 중심으로.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-572]우리나라 재생의학의 기술경쟁력 평가 - 특허분석을 중심으로.pdf,,1. 정책연구,2006,pdf,PDF,2528758,2.4MB
original_tar_extracted,1. 정책연구/2006/[정책연구-571]노동시장 구조가 산업혁신에 미치는 영향과 정책과제.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-571]노동시장 구조가 산업혁신에 미치는 영향과 정책과제.pdf,,1. 정책연구,2006,pdf,PDF,5130121,4.9MB
original_tar_extracted,1. 정책연구/2006/[정책연구-582]기술혁신지원제도의 효과분석과 개선방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-582]기술혁신지원제도의 효과분석과 개선방안.pdf,,1. 정책연구,2006,pdf,PDF,2597469,2.5MB
original_tar_extracted,1. 정책연구/2006/[정책연구-592]한국형 지역혁신체제 모델과 전략 - 지역혁신의 유형과 발전경로.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-592]한국형 지역혁신체제 모델과 전략 - 지역혁신의 유형과 발전경로.pdf,,1. 정책연구,2006,pdf,PDF,24223700,23.1MB
original_tar_extracted,1. 정책연구/2006/[정책연구-587]정부연구개발 평가제도의 연계 및 평가결과 활용방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-587]정부연구개발 평가제도의 연계 및 평가결과 활용방안.pdf,,1. 정책연구,2006,pdf,PDF,3473667,3.3MB
original_tar_extracted,1. 정책연구/2006/[정책연구-588]고급 과학기술인력 양성 관련 정부지원사업의 성과평가 방안.pdf,40년 기관 생산 발간물/1. 정책연구/2006/[정책연구-588]고급 과학기술인력 양성 관련 정부지원사업의 성과평가 방안.pdf,,1. 정책연구,2006,pdf,PDF,3781001,3.6MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1075](내지)_(정책연구-2023-26)_푸드테크_산업의_혁신_패턴_분석_및_정책적_이슈_발굴_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1075](내지)_(정책연구-2023-26)_푸드테크_산업의_혁신_패턴_분석_및_정책적_이슈_발굴_최종본.pdf,,1. 정책연구,2023,pdf,PDF,2356702,2.2MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1078]2023_K-Innovation_Partnership_Program_with_Azerbaijan.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1078]2023_K-Innovation_Partnership_Program_with_Azerbaijan.pdf,,1. 정책연구,2023,pdf,PDF,6502454,6.2MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1069](내지)_(정책2023-20_이명화_박기범)_도전과_혁신_중심_국가과학기술정책_이행점검체계_구축사업_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1069](내지)_(정책2023-20_이명화_박기범)_도전과_혁신_중심_국가과학기술정책_이행점검체계_구축사업_최종본.pdf,,1. 정책연구,2023,pdf,PDF,7730596,7.4MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1072](내지)_(정책2023-23_정일영)_합성생물학_산업생태계_형성과_기술_거버넌스_연구_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1072](내지)_(정책2023-23_정일영)_합성생물학_산업생태계_형성과_기술_거버넌스_연구_최종본.pdf,,1. 정책연구,2023,pdf,PDF,10854636,10.4MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1051](내지)_(정책2023-05_서지영_윤정섭)_혁신수용성을_고려한_기술-사회_혁신생태계_조성방안_연구_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1051](내지)_(정책2023-05_서지영_윤정섭)_혁신수용성을_고려한_기술-사회_혁신생태계_조성방안_연구_최종본.pdf,,1. 정책연구,2023,pdf,PDF,3823249,3.6MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1076]2023_K-Innovation_Partnership_Program_with_Ghana.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1076]2023_K-Innovation_Partnership_Program_with_Ghana.pdf,,1. 정책연구,2023,pdf,PDF,13192818,12.6MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1061](최종보고서)_정책연구_2023-02_과학기술인력정책의_주요_전환과제_설정_및_과제별_현황진단-엄미정.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1061](최종보고서)_정책연구_2023-02_과학기술인력정책의_주요_전환과제_설정_및_과제별_현황진단-엄미정.pdf,,1. 정책연구,2023,pdf,PDF,7351661,7.0MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1055](내지)_(정책2023-10_성지은)_초고령사회_대응을_위한_과학기술-사회혁신_융합형_돌봄혁신_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1055](내지)_(정책2023-10_성지은)_초고령사회_대응을_위한_과학기술-사회혁신_융합형_돌봄혁신_최종본.pdf,,1. 정책연구,2023,pdf,PDF,15635756,14.9MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1052](내지)_(정책2023-06_정일영_오윤환)_데이터_플랫폼_정책_진단과_생태계_구축을_위한_고도화_전략_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1052](내지)_(정책2023-06_정일영_오윤환)_데이터_플랫폼_정책_진단과_생태계_구축을_위한_고도화_전략_최종본.pdf,,1. 정책연구,2023,pdf,PDF,6214742,5.9MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1073](내지)_(정책연구2023-24_안형준)_우주경제_실현을_위한_민간주도_우주개발_가속화_방안_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1073](내지)_(정책연구2023-24_안형준)_우주경제_실현을_위한_민간주도_우주개발_가속화_방안_최종본.pdf,,1. 정책연구,2023,pdf,PDF,8870779,8.5MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1054](내지)_(정책2023-09_이민형)_협력체계_구축_및_제도_개선방안_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1054](내지)_(정책2023-09_이민형)_협력체계_구축_및_제도_개선방안_최종본.pdf,,1. 정책연구,2023,pdf,PDF,3885509,3.7MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1080]2023_K-Innovation_Partnership_Program_with_Peru.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1080]2023_K-Innovation_Partnership_Program_with_Peru.pdf,,1. 정책연구,2023,pdf,PDF,49376541,47.1MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1062](내지)_(정책2023-07_박동운)_탄소중립_대응을_위한_국가_혁신정책_진단과_개선방안_연구_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1062](내지)_(정책2023-07_박동운)_탄소중립_대응을_위한_국가_혁신정책_진단과_개선방안_연구_최종본.pdf,,1. 정책연구,2023,pdf,PDF,13164613,12.6MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1067](내지)_(정책연구-2023-18-02)_스마트_생산_열린혁신랩_운영_및_연구사업_제2권_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1067](내지)_(정책연구-2023-18-02)_스마트_생산_열린혁신랩_운영_및_연구사업_제2권_최종본.pdf,,1. 정책연구,2023,pdf,PDF,5635424,5.4MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1077]2023_K-Innovation_Partnership_Program_with_Cambodia.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1077]2023_K-Innovation_Partnership_Program_with_Cambodia.pdf,,1. 정책연구,2023,pdf,PDF,16314605,15.6MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1053](내지)_(정책2023-08_손수정)_공공연구기관_기술스케일업_펀드_도입에_관한_연구_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1053](내지)_(정책2023-08_손수정)_공공연구기관_기술스케일업_펀드_도입에_관한_연구_최종본.pdf,,1. 정책연구,2023,pdf,PDF,2064498,2.0MB
original_tar_extracted,1. 정책연구/2023/[정책연구-1068](내지)_(정책2023-19_박환일)_글로벌_기술통상_패러다임_변화에_따른_혁신전략(3차년도)_최종본.pdf,40년 기관 생산 발간물/1. 정책연구/2023/[정책연구-1068](내지)_(정책2023-19_박환일)_글로벌_기술통상_패러다임_변화에_따른_혁신전략(3차년도)_최종본.pdf,,1. 정책연구,2023,pdf,PDF,7894687,7.5MB
